12-09-2023,12:47:30
Wavenumber(cm-1),Intensity
 661 , 2655.26 
 662 , 2641.8 
 663 , 2627.22 
 664 , 2614.81 
 665 , 2607.64 
 666 , 2605.39 
 667 , 2606.66 
 668 , 2610.12 
 669 , 2614.5 
 670 , 2619.27 
 671 , 2625.03 
 672 , 2631.7 
 673 , 2636.55 
 674 , 2636.74 
 675 , 2631.97 
 676 , 2623.1 
 677 , 2610.88 
 678 , 2596.13 
 679 , 2580.87 
 680 , 2569.35 
 681 , 2564.47 
 682 , 2562.05 
 683 , 2556.46 
 684 , 2548.15 
 685 , 2541.26 
 686 , 2538.1 
 687 , 2538.52 
 688 , 2542.7 
 689 , 2552.14 
 690 , 2567.46 
 691 , 2582.76 
 692 , 2590.11 
 693 , 2587.88 
 694 , 2579.28 
 695 , 2567.54 
 696 , 2555.62 
 697 , 2546.35 
 698 , 2542.08 
 699 , 2544.57 
 700 , 2551.5 
 701 , 2558.82 
 702 , 2563.97 
 703 , 2565.86 
 704 , 2564.43 
 705 , 2561.44 
 706 , 2559.19 
 707 , 2561.09 
 708 , 2570.32 
 709 , 2585.4 
 710 , 2602.39 
 711 , 2619.21 
 712 , 2635.75 
 713 , 2651.44 
 714 , 2664.51 
 715 , 2673.77 
 716 , 2681.6 
 717 , 2690.98 
 718 , 2700.44 
 719 , 2705.8 
 720 , 2705.36 
 721 , 2700.47 
 722 , 2693.48 
 723 , 2688.69 
 724 , 2689.69 
 725 , 2695.14 
 726 , 2702.05 
 727 , 2706.5 
 728 , 2703.81 
 729 , 2692.8 
 730 , 2677.39 
 731 , 2660.89 
 732 , 2643.47 
 733 , 2625.06 
 734 , 2608.63 
 735 , 2598.15 
 736 , 2593.76 
 737 , 2592.59 
 738 , 2592.81 
 739 , 2594.22 
 740 , 2596.62 
 741 , 2599.25 
 742 , 2601.13 
 743 , 2600.57 
 744 , 2596 
 745 , 2591.77 
 746 , 2596.59 
 747 , 2611.15 
 748 , 2624.4 
 749 , 2628.85 
 750 , 2629.68 
 751 , 2632.54 
 752 , 2632.36 
 753 , 2621.01 
 754 , 2603.09 
 755 , 2592.37 
 756 , 2593.17 
 757 , 2596.04 
 758 , 2594.42 
 759 , 2592.73 
 760 , 2596.01 
 761 , 2601.95 
 762 , 2606.01 
 763 , 2608.25 
 764 , 2611.86 
 765 , 2617.32 
 766 , 2621.78 
 767 , 2623.96 
 768 , 2626.21 
 769 , 2630.45 
 770 , 2634.95 
 771 , 2637.65 
 772 , 2639.38 
 773 , 2641.95 
 774 , 2646.06 
 775 , 2652.36 
 776 , 2660.81 
 777 , 2668.15 
 778 , 2671 
 779 , 2670.8 
 780 , 2670.76 
 781 , 2671.15 
 782 , 2670.09 
 783 , 2668.63 
 784 , 2671.52 
 785 , 2681.08 
 786 , 2693.82 
 787 , 2705.65 
 788 , 2713.34 
 789 , 2714.5 
 790 , 2711.92 
 791 , 2710.68 
 792 , 2710.63 
 793 , 2706.65 
 794 , 2697.7 
 795 , 2690.25 
 796 , 2688.14 
 797 , 2683.95 
 798 , 2670.46 
 799 , 2657.89 
 800 , 2662.65 
 801 , 2682.38 
 802 , 2699.77 
 803 , 2707.07 
 804 , 2711.54 
 805 , 2716.61 
 806 , 2711.43 
 807 , 2686.61 
 808 , 2655.26 
 809 , 2637.08 
 810 , 2636.66 
 811 , 2648.57 
 812 , 2667.82 
 813 , 2690.23 
 814 , 2710 
 815 , 2717.98 
 816 , 2709.03 
 817 , 2696.22 
 818 , 2695.67 
 819 , 2710.76 
 820 , 2738.35 
 821 , 2771.23 
 822 , 2798.49 
 823 , 2811.82 
 824 , 2807.47 
 825 , 2784.65 
 826 , 2750.24 
 827 , 2713.17 
 828 , 2685.5 
 829 , 2679.09 
 830 , 2689.5 
 831 , 2701.23 
 832 , 2705.47 
 833 , 2702.41 
 834 , 2693.65 
 835 , 2682.12 
 836 , 2670.07 
 837 , 2657.59 
 838 , 2644.8 
 839 , 2634.02 
 840 , 2627.94 
 841 , 2625.74 
 842 , 2624.05 
 843 , 2621.96 
 844 , 2622.17 
 845 , 2626.54 
 846 , 2633.87 
 847 , 2642.57 
 848 , 2651.97 
 849 , 2661.66 
 850 , 2670.96 
 851 , 2678.89 
 852 , 2684.23 
 853 , 2685.83 
 854 , 2683.46 
 855 , 2678.24 
 856 , 2671.61 
 857 , 2666.14 
 858 , 2664.22 
 859 , 2664.13 
 860 , 2662.58 
 861 , 2660.61 
 862 , 2662.71 
 863 , 2668.78 
 864 , 2672.5 
 865 , 2670.67 
 866 , 2668.53 
 867 , 2670.53 
 868 , 2672.52 
 869 , 2668.65 
 870 , 2660 
 871 , 2651.12 
 872 , 2645.18 
 873 , 2644.05 
 874 , 2646.71 
 875 , 2648.32 
 876 , 2646.58 
 877 , 2645.74 
 878 , 2649.12 
 879 , 2651.82 
 880 , 2647.71 
 881 , 2639.8 
 882 , 2635.38 
 883 , 2634.92 
 884 , 2633.07 
 885 , 2627.97 
 886 , 2623.04 
 887 , 2620.72 
 888 , 2620.25 
 889 , 2620.64 
 890 , 2622.1 
 891 , 2625.2 
 892 , 2629.69 
 893 , 2634.77 
 894 , 2641.28 
 895 , 2651.73 
 896 , 2667.04 
 897 , 2685.31 
 898 , 2704.67 
 899 , 2724.63 
 900 , 2744.49 
 901 , 2760.37 
 902 , 2767.84 
 903 , 2767.29 
 904 , 2761.62 
 905 , 2752.82 
 906 , 2741.77 
 907 , 2730.46 
 908 , 2722.82 
 909 , 2721.38 
 910 , 2724.33 
 911 , 2728.93 
 912 , 2732.87 
 913 , 2734.55 
 914 , 2732.9 
 915 , 2726.67 
 916 , 2717.9 
 917 , 2711.42 
 918 , 2707.81 
 919 , 2701.99 
 920 , 2691.91 
 921 , 2682.54 
 922 , 2677.68 
 923 , 2673.74 
 924 , 2666.49 
 925 , 2658.12 
 926 , 2652.82 
 927 , 2648.77 
 928 , 2640.56 
 929 , 2629.35 
 930 , 2623.29 
 931 , 2625.91 
 932 , 2632.19 
 933 , 2638.12 
 934 , 2645.62 
