09-29-2023,10:51:04
Wavenumber(cm-1),Intensity
 825 , 11100.93 
 826 , 11077.38 
 827 , 11054.97 
 828 , 11034.96 
 829 , 11025.56 
 830 , 11032.56 
 831 , 11045.14 
 832 , 11049.52 
 833 , 11046.05 
 834 , 11041.46 
 835 , 11040.61 
 836 , 11048.43 
 837 , 11066.84 
 838 , 11088.71 
 839 , 11106.11 
 840 , 11118.32 
 841 , 11127.04 
 842 , 11128.46 
 843 , 11116.29 
 844 , 11098.51 
 845 , 11094.2 
 846 , 11108.93 
 847 , 11129.6 
 848 , 11146.32 
 849 , 11160.05 
 850 , 11172.23 
 851 , 11180.61 
 852 , 11182.81 
 853 , 11179.79 
 854 , 11173.46 
 855 , 11166.81 
 856 , 11165.02 
 857 , 11170.22 
 858 , 11177.66 
 859 , 11182.44 
 860 , 11184.62 
 861 , 11185.94 
 862 , 11185.75 
 863 , 11181.57 
 864 , 11174.25 
 865 , 11168.29 
 866 , 11167.08 
 867 , 11170.21 
 868 , 11174.58 
 869 , 11176.24 
 870 , 11173.42 
 871 , 11167.24 
 872 , 11159.2 
 873 , 11153.61 
 874 , 11155.63 
 875 , 11162.12 
 876 , 11163.8 
 877 , 11158.43 
 878 , 11153.33 
 879 , 11151.43 
 880 , 11145.41 
 881 , 11131.02 
 882 , 11119.42 
 883 , 11122.93 
 884 , 11135.95 
 885 , 11145.39 
 886 , 11149.73 
 887 , 11156.69 
 888 , 11167.22 
 889 , 11172.62 
 890 , 11169.68 
 891 , 11168.84 
 892 , 11178.26 
 893 , 11191.6 
 894 , 11200.94 
 895 , 11209.13 
 896 , 11222.26 
 897 , 11237.58 
 898 , 11247.22 
 899 , 11248.12 
 900 , 11241.63 
 901 , 11230.49 
 902 , 11222.95 
 903 , 11226.46 
 904 , 11237.27 
 905 , 11248.07 
 906 , 11254.01 
 907 , 11253.02 
 908 , 11249.72 
 909 , 11251.65 
 910 , 11258.19 
 911 , 11261.97 
 912 , 11262.76 
 913 , 11270.67 
 914 , 11289.62 
 915 , 11304.67 
 916 , 11302.06 
 917 , 11290.28 
 918 , 11283.91 
 919 , 11285.1 
 920 , 11289.4 
 921 , 11296.15 
 922 , 11307.23 
 923 , 11322.5 
 924 , 11340.3 
 925 , 11359.46 
 926 , 11377.82 
 927 , 11392.11 
 928 , 11398.71 
 929 , 11395.77 
 930 , 11388.47 
 931 , 11383.96 
 932 , 11380.72 
 933 , 11372.13 
 934 , 11359.67 
 935 , 11353.4 
 936 , 11358.19 
 937 , 11368.12 
 938 , 11378.22 
 939 , 11391.93 
 940 , 11412.62 
 941 , 11430.28 
 942 , 11430.65 
 943 , 11413.65 
 944 , 11388.55 
 945 , 11360.37 
 946 , 11328.38 
 947 , 11295.17 
 948 , 11271.83 
 949 , 11266.18 
 950 , 11271.88 
 951 , 11280.74 
 952 , 11289.88 
 953 , 11298.83 
 954 , 11309.83 
 955 , 11325.47 
 956 , 11343.72 
 957 , 11360.05 
 958 , 11373.46 
 959 , 11385.86 
 960 , 11395.79 
 961 , 11395.46 
 962 , 11379.47 
 963 , 11353.81 
 964 , 11326.92 
 965 , 11304.6 
 966 , 11290.89 
 967 , 11287.47 
 968 , 11295.01 
 969 , 11310.96 
 970 , 11329.26 
 971 , 11345.35 
 972 , 11357.39 
 973 , 11363.36 
 974 , 11361.5 
 975 , 11352.21 
 976 , 11338.73 
 977 , 11323.69 
 978 , 11310.6 
 979 , 11304.14 
 980 , 11306.23 
 981 , 11316.05 
 982 , 11328.03 
 983 , 11333.86 
 984 , 11332.7 
 985 , 11332.33 
 986 , 11337.02 
 987 , 11343.28 
 988 , 11349.15 
 989 , 11359.89 
 990 , 11379.45 
 991 , 11399.22 
 992 , 11408.13 
 993 , 11404.79 
 994 , 11392.35 
 995 , 11379.54 
 996 , 11379.83 
 997 , 11397.27 
 998 , 11424.06 
 999 , 11454.63 
 1000 , 11488.44 
 1001 , 11520.58 
 1002 , 11535.32 
 1003 , 11522.42 
 1004 , 11497.27 
 1005 , 11478.13 
 1006 , 11465.86 
 1007 , 11456.4 
 1008 , 11453.22 
 1009 , 11462.11 
 1010 , 11475.84 
 1011 , 11478.11 
 1012 , 11467.31 
 1013 , 11458.72 
 1014 , 11459.06 
 1015 , 11459.34 
 1016 , 11454.28 
 1017 , 11450.29 
 1018 , 11452.37 
 1019 , 11453.69 
 1020 , 11446.61 
 1021 , 11436.83 
 1022 , 11434.59 
 1023 , 11439.83 
 1024 , 11446.05 
 1025 , 11452.07 
 1026 , 11462.08 
 1027 , 11477.17 
 1028 , 11494.21 
 1029 , 11510.91 
 1030 , 11524.78 
 1031 , 11531.27 
 1032 , 11525.17 
 1033 , 11505.43 
 1034 , 11481.05 
 1035 , 11460.39 
 1036 , 11444.23 
 1037 , 11433.56 
 1038 , 11431.92 
 1039 , 11440.08 
 1040 , 11451.82 
 1041 , 11458.44 
 1042 , 11458.73 
 1043 , 11458.12 
 1044 , 11459.57 
 1045 , 11464.11 
 1046 , 11472.06 
 1047 , 11477.42 
 1048 , 11473.83 
 1049 , 11463.69 
 1050 , 11451.43 
 1051 , 11435.16 
 1052 , 11411.32 
 1053 , 11387.05 
 1054 , 11375.13 
 1055 , 11377.21 
 1056 , 11386.17 
 1057 , 11402.13 
 1058 , 11432.96 
 1059 , 11476.19 
 1060 , 11513.88 
 1061 , 11534.63 
 1062 , 11542.83 
 1063 , 11541.73 
 1064 , 11526.61 
 1065 , 11495.66 
 1066 , 11464.02 
 1067 , 11448.36 
 1068 , 11446.89 
 1069 , 11451.51 
 1070 , 11461.82 
 1071 , 11480.35 
 1072 , 11500.86 
 1073 , 11511.29 
 1074 , 11509.76 
 1075 , 11505.38 
 1076 , 11502.48 
 1077 , 11498.16 
 1078 , 11492.59 
 1079 , 11492.67 
 1080 , 11501.74 
 1081 , 11510.5 
 1082 , 11510.04 
 1083 , 11503.86 
 1084 , 11497.77 
 1085 , 11489.9 
 1086 , 11476.46 
 1087 , 11463.46 
 1088 , 11460.96 
 1089 , 11466.05 
 1090 , 11466.75 
 1091 , 11464.08 
 1092 , 11472.4 
 1093 , 11491.56 
 1094 , 11500.19 
 1095 , 11489.64 
 1096 , 11479.51 
 1097 , 11482.46 
 1098 , 11482.37 
 1099 , 11465.37 
 1100 , 11445.4 
 1101 , 11438.98 
 1102 , 11439.69 
 1103 , 11435.31 
 1104 , 11428.68 
 1105 , 11429 
 1106 , 11439.06 
 1107 , 11457.63 
 1108 , 11480.74 
 1109 , 11501.39 
 1110 , 11515.61 
 1111 , 11523.89 
 1112 , 11524.58 
 1113 , 11512.34 
 1114 , 11488.55 
 1115 , 11468.86 
 1116 , 11463.63 
 1117 , 11464.27 
 1118 , 11462.99 
 1119 , 11466.3 
 1120 , 11480.27 
