02-27-2024,16:12:41
Wavenumber(cm-1),Intensity
 1380 , 2701.19 
 1381 , 2691.52 
 1382 , 2686.78 
 1383 , 2682.7 
 1384 , 2677.03 
 1385 , 2668.81 
 1386 , 2657.56 
 1387 , 2643.72 
 1388 , 2633.49 
 1389 , 2635.8 
 1390 , 2645.52 
 1391 , 2649.03 
 1392 , 2644.64 
 1393 , 2638.51 
 1394 , 2632.37 
 1395 , 2625.36 
 1396 , 2623.9 
 1397 , 2637.79 
 1398 , 2661.47 
 1399 , 2680.54 
 1400 , 2688.72 
 1401 , 2685.14 
 1402 , 2674.17 
 1403 , 2662.84 
 1404 , 2653.8 
 1405 , 2646.94 
 1406 , 2641.93 
 1407 , 2638.68 
 1408 , 2638.81 
 1409 , 2644.33 
 1410 , 2656.53 
 1411 , 2676.61 
 1412 , 2705.2 
 1413 , 2741.22 
 1414 , 2774.47 
 1415 , 2792.5 
 1416 , 2792.99 
 1417 , 2778.37 
 1418 , 2756.57 
 1419 , 2736.67 
 1420 , 2720.06 
 1421 , 2705.82 
 1422 , 2698.17 
 1423 , 2701.23 
 1424 , 2706.57 
 1425 , 2706.47 
 1426 , 2719.42 
 1427 , 2762.34 
 1428 , 2805.41 
 1429 , 2820.46 
 1430 , 2845.66 
 1431 , 2914.71 
 1432 , 2973.07 
 1433 , 2970.74 
 1434 , 2953.39 
 1435 , 2962.44 
 1436 , 2953.33 
 1437 , 2892.2 
 1438 , 2830.77 
 1439 , 2811.54 
 1440 , 2807.95 
 1441 , 2795.43 
 1442 , 2783.33 
 1443 , 2779.93 
 1444 , 2779.23 
 1445 , 2775.69 
 1446 , 2768.83 
 1447 , 2758.75 
 1448 , 2745.25 
 1449 , 2728.95 
 1450 , 2712.77 
 1451 , 2702.74 
 1452 , 2708.02 
 1453 , 2728.63 
 1454 , 2752.75 
 1455 , 2773.3 
 1456 , 2789.53 
 1457 , 2796.92 
 1458 , 2787.08 
 1459 , 2764.17 
 1460 , 2744.55 
 1461 , 2734.44 
 1462 , 2730.06 
 1463 , 2727.79 
 1464 , 2724.97 
 1465 , 2719.97 
 1466 , 2711.05 
 1467 , 2695.21 
 1468 , 2670.57 
 1469 , 2643.43 
 1470 , 2623.28 
 1471 , 2614.14 
 1472 , 2616.13 
 1473 , 2622.06 
